6501 100 477
23010.2 20380.5
23057.7 20412.6
23108.2 20445.1
23158.7 20477.6
23204.0 20510.1
23239.1 20539.9
23274.2 20567.2
23309.4 20594.5
23337.7 20624.9
23365.7 20675.3
23393.7 20725.7
23428.5 20776.1
23468.8 20813.0
23509.1 20845.3
23550.2 20877.5
23594.9 20913.2
23639.6 20955.5
23684.4 20997.9
23723.7 21040.2
23761.5 21072.7
23799.2 21104.8
23842.1 21136.8
23893.4 21180.1
23944.6 21232.2
23995.9 21284.3
24028.5 21331.3
24060.9 21353.6
24093.2 21375.9
24129.0 21398.2
24167.1 21424.4
